Symbol,Company Name,Sector,Industry,Start Date,Last Update,Start Price,Current Price,YTD Change,Market Cap,P/E Ratio,Dividend Yield,Average Volume,Year High,Year Low,Index,Year,Start Year,Last Update Year
FCX,Freeport-McMoRan,Materials,Copper,2019-01-01,2019-12-31,9.63,12.42,0.2896,55422390272.0,18.408129,0.0159,21348178.0,13.76,7.94,SP500,2019,2019,2019
PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2019-01-01,2019-12-31,91.92,118.37,0.2877,200681000000.0,16.989214,0.036199998,4359099.0,120.8,89.78,SP500,2019,2019,2019
ORLY,O'Reilly Auto Parts,Consumer Discretionary,Automotive Retail,2019-01-01,2019-12-31,341.15,438.26,0.2847,69881282560.0,26.937662,0.015200000500000001,582273.0,454.31,329.86,SP500,2019,2019,2019
TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,2019-01-01,2019-12-31,32.47,41.69,0.284,17363187712.0,24.424007,0.015000000500000001,1044021.0,46.25,30.85,SP500,2019,2019,2019
COO,Cooper Companies (The),Health Care,Health Care Supplies,2019-01-01,2019-12-31,62.6,80.27,0.2822,18563215360.0,20.96425,0.0002,1268971.0,86.02,60.38,SP500,2019,2019,2019
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,2019-01-01,2019-12-31,52.11,66.61,0.2784,2414020000000.0,22.009104,0.0041,28277373.0,68.01,50.52,SP500,2019,2019,2019
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,2019-01-01,2019-12-31,138.02,176.19,0.2765,30265186304.0,38.24193,0.031,590584.0,185.9,137.32,SP500,2019,2019,2019
STT,State Street Corporation,Financials,Asset Management & Custody Banks,2019-01-01,2019-12-31,52.61,67.13,0.2761,28854853632.0,10.273684,0.0311,2794344.0,68.49,40.64,SP500,2019,2019,2019
RSG,Republic Services,Industrials,Environmental & Facilities Services,2019-01-01,2019-12-31,65.22,83.23,0.2761,62927892480.0,29.385227,0.0115,1093842.0,83.53,64.21,SP500,2019,2019,2019
MRNA,Moderna,Health Care,Biotechnology,2019-01-01,2019-12-31,15.33,19.56,0.2759,16381701120.0,-4.898379,0.0135,1566718.0,29.79,11.54,SP500,2019,2019,2019
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,2019-01-01,2019-12-31,50.7,64.62,0.2746,140354000000.0,16.760136,0.0202,3106684.0,75.75,49.73,SP500,2019,2019,2019
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,2019-01-01,2019-12-31,183.41,233.65,0.2739,22390765568.0,29.315117,0.0135,568326.0,255.21,174.95,SP500,2019,2019,2019
ATO,Atmos Energy,Utilities,Gas Utilities,2019-01-01,2019-12-31,78.03,99.16,0.2707,21216655360.0,17.670715,0.023699999,872484.0,101.57,77.46,SP500,2019,2019,2019
EBAY,eBay,Consumer Discretionary,Broadline Retail,2019-01-01,2019-12-31,26.18,33.26,0.2706,30148259840.0,12.0664625,0.0175,9227601.0,38.4,25.01,SP500,2019,2019,2019
ABT,Abbott Laboratories,Health Care,Health Care Equipment,2019-01-01,2019-12-31,62.66,79.61,0.2705,196063000000.0,21.930864,0.0207,5178551.0,81.79,59.05,SP500,2019,2019,2019
GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,2019-01-01,2019-12-31,52.54,66.73,0.2699,2417500000000.0,21.887917,0.0042,30260753.0,68.11,50.93,SP500,2019,2019,2019
KMB,Kimberly-Clark,Consumer Staples,Household Products,2019-01-01,2019-12-31,91.19,115.78,0.2697,42059128832.0,16.535297,0.0376,1669926.0,119.88,87.64,SP500,2019,2019,2019
MET,MetLife,Financials,Life & Health Insurance,2019-01-01,2019-12-31,33.78,42.88,0.2695,56771510272.0,8.458018,0.026500002,5309631.0,43.41,32.62,SP500,2019,2019,2019
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,2019-01-01,2019-12-31,60.97,77.41,0.2695,19896195072.0,23.709003,0.023699999,1848771.0,78.75,53.5,SP500,2019,2019,2019
WELL,Welltower,Real Estate,Health Care REITs,2019-01-01,2019-12-31,55.02,69.83,0.2691,77244694528.0,64.94765,0.021300001,2075122.0,78.72,54.63,SP500,2019,2019,2019
K,Kellanova,Consumer Staples,Packaged Foods & Meats,2019-01-01,2019-12-31,43.14,54.74,0.269,27996370944.0,20.70497,0.028099999,2428755.0,54.87,39.88,SP500,2019,2019,2019
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,2019-01-01,2019-12-31,155.34,197.05,0.2685,193181000000.0,69.03745,0.0135,2030019.0,200.53,148.82,SP500,2019,2019,2019
NWS,News Corp (Class B),Communication Services,Publishing,2019-01-01,2019-12-31,10.85,13.75,0.2679,16080302080.0,28.828573,0.0066,663970.0,14.23,10.58,SP500,2019,2019,2019
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,2019-01-01,2019-12-31,25.83,32.74,0.2675,26567829504.0,15.879533,0.0116,3881068.0,33.66,24.11,SP500,2019,2019,2019
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,2019-01-01,2019-12-31,89.02,112.76,0.2667,20074586112.0,20.994041,0.0129,688317.0,117.0,83.12,SP500,2019,2019,2019
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,2019-01-01,2019-12-31,42.02,53.22,0.2664,114957000000.0,8.005209,0.0438,15997196.0,53.68,34.92,SP500,2019,2019,2019
RVTY,Revvity,Health Care,Health Care Equipment,2019-01-01,2019-12-31,75.81,96.0,0.2663,14067533824.0,22.71249,0.0025,685944.0,101.6,71.12,SP500,2019,2019,2019
JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,2019-01-01,2019-12-31,88.36,111.78,0.265,17786411008.0,24.659084,0.0098,1019339.0,117.05,79.68,SP500,2019,2019,2019
PANW,Palo Alto Networks,Information Technology,Systems Software,2019-01-01,2019-12-31,30.53,38.54,0.2622,117788000000.0,49.468117,0.015000000500000001,7740261.0,43.44,29.8,SP500,2019,2019,2019
PYPL,PayPal,Financials,Transaction & Payment Processing Services,2019-01-01,2019-12-31,85.75,108.17,0.2615,89757409280.0,18.319769,0.019,6753955.0,121.48,81.91,SP500,2019,2019,2019
NWSA,News Corp (Class A),Communication Services,Publishing,2019-01-01,2019-12-31,10.63,13.4,0.2598,16137793536.0,26.133335,0.0073,2670345.0,13.89,10.38,SP500,2019,2019,2019
BWA,BorgWarner,Consumer Discretionary,Automotive Parts & Equipment,2019-01-01,2019-12-31,28.21,35.47,0.2572,7015896576.0,6.9820495,0.014,1842756.0,37.95,24.88,SP500,2019,2019,2019
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,2019-01-01,2019-12-31,17.58,22.09,0.2564,42381402112.0,16.725372,0.0197,5134243.0,24.11,17.15,SP500,2019,2019,2019
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,2019-01-01,2019-12-31,5.94,7.45,0.2554,39424954368.0,5.514083,0.060700003,38287244.0,8.2,5.62,SP500,2019,2019,2019
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,2019-01-01,2019-12-31,30.97,38.83,0.2538,15586134016.0,82.98,0.0395,1483307.0,42.08,30.8,SP500,2019,2019,2019
BDX,Becton Dickinson,Health Care,Health Care Equipment,2019-01-01,2019-12-31,197.23,246.76,0.2511,66904846336.0,14.756271,0.0175,1196096.0,249.95,188.84,SP500,2019,2019,2019
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,2019-01-01,2019-12-31,70.54,88.11,0.249,32766539776.0,32.326008,0.0429,856229.0,102.12,70.18,SP500,2019,2019,2019
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,2019-01-01,2019-12-31,254.33,317.41,0.248,51330498560.0,25.012068,0.0078,434480.0,319.33,236.87,SP500,2019,2019,2019
CB,Chubb Limited,Financials,Property & Casualty Insurance,2019-01-01,2019-12-31,114.1,142.36,0.2476,107752000000.0,11.34541,0.013400001,1513419.0,147.84,111.56,SP500,2019,2019,2019
ED,Consolidated Edison,Utilities,Multi-Utilities,2019-01-01,2019-12-31,60.9,75.94,0.247,30616492032.0,15.70157,0.0372,1752121.0,79.04,59.4,SP500,2019,2019,2019
UPS,United Parcel Service,Industrials,Air Freight & Logistics,2019-01-01,2019-12-31,79.99,99.71,0.2465,105997000000.0,14.162878,0.052699998,3136346.0,105.91,77.51,SP500,2019,2019,2019
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,2019-01-01,2019-12-31,69.64,86.68,0.2447,84162871296.0,21.776886,0.012,2437880.0,89.23,65.82,SP500,2019,2019,2019
DTE,DTE Energy,Utilities,Multi-Utilities,2019-01-01,2019-12-31,75.16,93.27,0.241,24783775744.0,16.608192,0.0359,1223623.0,95.72,74.77,SP500,2019,2019,2019
AEE,Ameren,Utilities,Multi-Utilities,2019-01-01,2019-12-31,53.65,66.56,0.2405,23188035584.0,17.60291,0.030199999,1483366.0,69.6,53.32,SP500,2019,2019,2019
MCK,McKesson Corporation,Health Care,Health Care Distributors,2019-01-01,2019-12-31,107.89,133.58,0.2381,73679781888.0,15.822899,0.0049,1512200.0,149.07,104.16,SP500,2019,2019,2019
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,2019-01-01,2019-12-31,34.43,42.6,0.2371,16443789312.0,20.52801,0.0099,1406058.0,43.14,31.89,SP500,2019,2019,2019
MRK,Merck & Co.,Health Care,Pharmaceuticals,2019-01-01,2019-12-31,60.25,74.47,0.236,252256000000.0,10.488022,0.0327,10215832.0,75.85,57.43,SP500,2019,2019,2019
O,Realty Income,Real Estate,Retail REITs,2019-01-01,2019-12-31,45.59,56.28,0.2345,46149877760.0,35.827606,0.059499998,1899982.0,62.43,45.34,SP500,2019,2019,2019
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,2019-01-01,2019-12-31,7.14,8.79,0.2308,13629556736.0,11.847924,0.0547,3600528.0,9.32,7.14,SP500,2019,2019,2019
HCA,HCA Healthcare,Health Care,Health Care Facilities,2019-01-01,2019-12-31,115.39,141.82,0.229,75208949760.0,12.06154,0.0089,1617748.0,144.09,104.84,SP500,2019,2019,2019
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,2019-01-01,2019-12-31,44.91,55.17,0.2285,32620670976.0,13.873666,0.0127,1345166.0,56.41,43.3,SP500,2019,2019,2019
UNH,UnitedHealth Group,Health Care,Managed Health Care,2019-01-01,2019-12-31,222.48,273.15,0.2278,472722000000.0,17.188705,0.0164,4349676.0,278.74,190.84,SP500,2019,2019,2019
UHS,Universal Health Services,Health Care,Health Care Facilities,2019-01-01,2019-12-31,114.29,140.23,0.2269,11943731200.0,9.969506,0.0045,668229.0,153.81,111.77,SP500,2019,2019,2019
IT,Gartner,Information Technology,IT Consulting & Other Services,2019-01-01,2019-12-31,125.85,154.1,0.2245,37928480768.0,37.2866,0.015000000500000001,487821.0,171.78,122.5,SP500,2019,2019,2019
D,Dominion Energy,Utilities,Multi-Utilities,2019-01-01,2019-12-31,55.39,67.57,0.2198,45074935808.0,15.864615,0.048800003,3877041.0,67.71,52.46,SP500,2019,2019,2019
DPZ,Domino's,Consumer Discretionary,Restaurants,2019-01-01,2019-12-31,227.83,277.81,0.2194,14658834432.0,24.060602,0.0138,834780.0,283.6,207.88,SP500,2019,2019,2019
IBM,IBM,Information Technology,IT Consulting & Other Services,2019-01-01,2019-12-31,83.95,102.35,0.2192,205891000000.0,20.719713,0.03,3930309.0,114.08,81.38,SP500,2019,2019,2019
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2019-01-01,2019-12-31,39.25,47.76,0.2168,261957000000.0,20.452848,0.031400003,12844082.0,47.85,37.15,SP500,2019,2019,2019
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,2019-01-01,2019-12-31,29.74,36.15,0.2155,40594612224.0,23.745836,0.0161,2251730.0,40.33,27.69,SP500,2019,2019,2019
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2019-01-01,2019-12-31,11.07,13.45,0.2145,30055292928.0,10.003459,0.024,9786843.0,14.8,10.46,SP500,2019,2019,2019
NFLX,Netflix,Communication Services,Movies & Entertainment,2019-01-01,2019-12-31,267.66,323.57,0.2089,376928000000.0,36.79448,0.0116,7857728.0,385.99,252.28,SP500,2019,2019,2019
DLR,Digital Realty,Real Estate,Data Center REITs,2019-01-01,2019-12-31,83.52,100.48,0.2031,60724375552.0,167.85046,0.0269,1337043.0,113.34,80.98,SP500,2019,2019,2019
EVRG,Evergy,Utilities,Electric Utilities,2019-01-01,2019-12-31,44.94,54.04,0.2027,13860654080.0,14.917651,0.0434,1804851.0,55.85,43.88,SP500,2019,2019,2019
MOH,Molina Healthcare,Health Care,Managed Health Care,2019-01-01,2019-12-31,112.89,135.69,0.202,17063331840.0,11.3800745,0.0135,691514.0,159.0,105.28,SP500,2019,2019,2019
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2019-01-01,2019-12-31,64.26,77.22,0.2017,246465000000.0,19.607752,0.0161,3615698.0,83.92,61.59,SP500,2019,2019,2019
MTB,M&T Bank,Financials,Regional Banks,2019-01-01,2019-12-31,120.37,144.65,0.2017,32064231424.0,11.887809,0.028199999,714551.0,147.11,117.23,SP500,2019,2019,2019
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,2019-01-01,2019-12-31,110.12,132.33,0.2017,175836000000.0,16.434004,0.0155,4082935.0,133.45,99.35,SP500,2019,2019,2019
AMZN,Amazon,Consumer Discretionary,Broadline Retail,2019-01-01,2019-12-31,76.96,92.39,0.2006,2393320000000.0,36.875866,0.015200000500000001,77353182.0,101.79,73.05,SP500,2019,2019,2019
CRM,Salesforce,Information Technology,Application Software,2019-01-01,2019-12-31,134.8,161.74,0.1999,316317000000.0,29.439533,0.0048,5646915.0,166.63,129.38,SP500,2019,2019,2019
XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,2019-01-01,2019-12-31,62.06,74.45,0.1997,28385691648.0,24.642096,0.012300001,842474.0,80.72,59.51,SP500,2019,2019,2019
DAL,Delta Air Lines,Industrials,Passenger Airlines,2019-01-01,2019-12-31,47.68,57.18,0.1992,38742671360.0,8.133055,0.010199999,6266594.0,61.57,42.91,SP500,2019,2019,2019
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,2019-01-01,2019-12-31,41.47,49.72,0.199,42697879552.0,21.249952,0.0278,2493043.0,53.36,40.77,SP500,2019,2019,2019
ELV,Elevance Health,Health Care,Managed Health Care,2019-01-01,2019-12-31,236.93,283.86,0.1981,88049565696.0,10.776308,0.0175,1641225.0,295.43,211.6,SP500,2019,2019,2019
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,2019-01-01,2019-12-31,102.64,122.52,0.1938,54911356928.0,11.387358,0.0173,1300658.0,137.17,100.62,SP500,2019,2019,2019
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2019-01-01,2019-12-31,1706.57,2035.68,0.1929,162498000000.0,23.414164,0.0071,388559.0,2064.37,1622.63,SP500,2019,2019,2019
WFC,Wells Fargo,Financials,Diversified Banks,2019-01-01,2019-12-31,39.51,47.1,0.1922,239823000000.0,13.13613,0.0224,20266708.0,47.93,37.58,SP500,2019,2019,2019
IPG,Interpublic Group of Companies (The),Communication Services,Advertising,2019-01-01,2019-12-31,16.05,19.13,0.1921,10426694656.0,10.15407,0.0469,3615522.0,19.34,15.84,SP500,2019,2019,2019
ORCL,Oracle Corporation,Information Technology,Application Software,2019-01-01,2019-12-31,41.16,49.05,0.1916,463428000000.0,23.487469,0.0083,13039955.0,55.53,40.42,SP500,2019,2019,2019
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,2019-01-01,2019-12-31,135.76,161.75,0.1915,113518000000.0,18.380405,0.014500001,1973528.0,167.77,122.21,SP500,2019,2019,2019
CL,Colgate-Palmolive,Consumer Staples,Household Products,2019-01-01,2019-12-31,51.39,61.22,0.1914,71521140736.0,22.744278,0.0222,3511669.0,67.52,50.84,SP500,2019,2019,2019
AFL,Aflac,Financials,Life & Health Insurance,2019-01-01,2019-12-31,39.64,47.04,0.1866,56547196928.0,14.467993,0.0225,3132609.0,50.33,38.56,SP500,2019,2019,2019
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,2019-01-01,2019-12-31,13.45,15.96,0.1864,12243382272.0,18.746136,0.0458,6912639.0,16.7,13.01,SP500,2019,2019,2019
JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,2019-01-01,2019-12-31,116.13,137.76,0.1863,12376085504.0,26.969318,0.0127,428133.0,144.32,113.14,SP500,2019,2019,2019
PRU,Prudential Financial,Financials,Life & Health Insurance,2019-01-01,2019-12-31,62.09,73.56,0.1848,42227654656.0,8.042866,0.0436,2084475.0,80.77,59.97,SP500,2019,2019,2019
CSX,CSX Corporation,Industrials,Rail Transportation,2019-01-01,2019-12-31,19.16,22.69,0.184,61709438976.0,15.953019,0.0148,14248157.0,25.05,18.56,SP500,2019,2019,2019
LYB,LyondellBasell,Materials,Specialty Chemicals,2019-01-01,2019-12-31,59.89,70.89,0.1837,23986550784.0,9.362605,0.073699996,2620461.0,73.39,50.21,SP500,2019,2019,2019
LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,2019-01-01,2019-12-31,67.89,80.19,0.1811,8993514496.0,16.156889,0.0184,1385383.0,80.71,54.53,SP500,2019,2019,2019
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,2019-01-01,2019-12-31,126.92,149.48,0.1778,17562036224.0,16.641167,0.0255,497867.0,152.32,121.79,SP500,2019,2019,2019
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,2019-01-01,2019-12-31,104.01,122.43,0.1771,33189990400.0,24.010021,0.0116,1859341.0,135.7,84.41,SP500,2019,2019,2019
IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,2019-01-01,2019-12-31,29.75,34.97,0.1755,18586327040.0,17.928654,0.035,3208919.0,36.17,27.37,SP500,2019,2019,2019
EXPD,Expeditors International,Industrials,Air Freight & Logistics,2019-01-01,2019-12-31,63.04,74.08,0.1752,15552733184.0,20.517488,0.013099999,1039537.0,76.54,60.46,SP500,2019,2019,2019
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,2019-01-01,2019-12-31,149.98,176.21,0.1749,40481189888.0,14.705242,0.0182,1661234.0,196.92,137.48,SP500,2019,2019,2019
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,2019-01-01,2019-12-31,109.02,128.0,0.174,345879000000.0,13.504419,0.0344,7090444.0,129.72,106.68,SP500,2019,2019,2019
ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,2019-01-01,2019-12-31,34.91,40.91,0.1716,23749644288.0,9.742032,0.0379,3383569.0,41.66,31.61,SP500,2019,2019,2019
CVS,CVS Health,Health Care,Health Care Services,2019-01-01,2019-12-31,54.5,63.85,0.1715,57660346368.0,6.770905,0.0581,9540236.0,66.21,43.35,SP500,2019,2019,2019
KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2019-01-01,2019-12-31,21.91,25.65,0.1707,42158469120.0,15.2155285,0.0292,2425469.0,28.36,21.55,SP500,2019,2019,2019
L,Loews Corporation,Financials,Multi-line Insurance,2019-01-01,2019-12-31,43.89,51.36,0.1703,17839448064.0,28.403448,0.019,1037703.0,54.86,43.0,SP500,2019,2019,2019
LLY,Lilly (Eli),Health Care,Pharmaceuticals,2019-01-01,2019-12-31,105.47,123.39,0.1699,688067000000.0,33.831047,0.0077,7058441.0,128.62,94.61,SP500,2019,2019,2019
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,2019-01-01,2019-12-31,12.44,14.53,0.1682,28659562496.0,24.337357,0.016900001,6687371.0,17.39,12.15,SP500,2019,2019,2019
CAH,Cardinal Health,Health Care,Health Care Distributors,2019-01-01,2019-12-31,37.37,43.66,0.1681,28951656448.0,13.754211,0.017,2864152.0,48.47,34.72,SP500,2019,2019,2019
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,2019-01-01,2019-12-31,36.37,42.45,0.167,15620035584.0,15.469195,0.0226,2357888.0,48.42,33.9,SP500,2019,2019,2019
COR,Cencora,Health Care,Health Care Distributors,2019-01-01,2019-12-31,68.58,79.83,0.164,44237926400.0,14.007079,0.0096,1325340.0,88.14,65.29,SP500,2019,2019,2019
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,2019-01-01,2019-12-31,38.1,44.29,0.1624,136340000000.0,18.830431,0.013400001,8501078.0,48.1,32.07,SP500,2019,2019,2019
LUV,Southwest Airlines,Industrials,Passenger Airlines,2019-01-01,2019-12-31,44.04,51.12,0.1607,20289103872.0,20.824999,0.0214,4019003.0,55.22,41.68,SP500,2019,2019,2019
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,2019-01-01,2019-12-31,79.98,92.4,0.1553,16318655488.0,13.6442,0.0342,785776.0,97.89,74.71,SP500,2019,2019,2019
OMC,Omnicom Group,Communication Services,Advertising,2019-01-01,2019-12-31,58.64,67.55,0.1521,16714576896.0,9.789205,0.0326,1781875.0,69.76,57.66,SP500,2019,2019,2019
STLD,Steel Dynamics,Materials,Steel,2019-01-01,2019-12-31,26.66,30.72,0.1521,18062346240.0,12.001319,0.0163,2279872.0,34.45,22.07,SP500,2019,2019,2019
REG,Regency Centers,Real Estate,Retail REITs,2019-01-01,2019-12-31,44.32,51.02,0.151,12979350528.0,34.440323,0.038599998,875109.0,56.2,44.08,SP500,2019,2019,2019
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,2019-01-01,2019-12-31,118.6,136.38,0.1499,7433795072.0,10.760596,0.015200000500000001,787367.0,156.6,108.93,SP500,2019,2019,2019
MCD,McDonald's,Consumer Discretionary,Restaurants,2019-01-01,2019-12-31,154.04,177.07,0.1495,209382000000.0,23.165852,0.024,3316913.0,196.62,151.72,SP500,2019,2019,2019
CSCO,Cisco,Information Technology,Communications Equipment,2019-01-01,2019-12-31,35.5,40.76,0.1482,234067000000.0,14.932503,0.0272,20525362.0,49.14,34.12,SP500,2019,2019,2019
DOW,Dow Inc.,Materials,Commodity Chemicals,2019-01-01,2019-12-31,37.27,42.79,0.1482,27828658176.0,12.395071,0.071100004,4707281.0,45.29,30.71,SP500,2019,2019,2019
GD,General Dynamics,Industrials,Aerospace & Defense,2019-01-01,2019-12-31,136.24,156.35,0.1476,70939246592.0,16.145494,0.0216,1267436.0,170.79,132.06,SP500,2019,2019,2019
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,2019-01-01,2019-12-31,90.94,104.29,0.1468,9119035392.0,33.790684,0.0401,403605.0,113.58,90.38,SP500,2019,2019,2019
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,2019-01-01,2019-12-31,78.6,89.94,0.1442,11616370688.0,10.35885,0.038,930817.0,109.15,76.99,SP500,2019,2019,2019
